Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Home_Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Customer_Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Recurring_Monthly_Revenue
9170-CCKOU,Male,62,Yes,0,Fremont,94539,37.516791,-121.899117,1,17,Offer D,Yes,12.06,Yes,Yes,Fiber Optic,9,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,90.2,1454.15,0,0,205.02,1659.17,Churned,Dissatisfaction,Product dissatisfaction,97.59823529
9172-ANCRX,Female,35,No,0,Carson,90745,33.822295,-118.26411,0,10,Offer D,Yes,37.36,Yes,Yes,Fiber Optic,28,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,973.25,0,0,373.6,1346.85,Churned,Attitude,Attitude of support person,134.685
9172-JITSM,Female,47,Yes,0,Palm Desert,92211,33.762759,-116.324817,1,26,None,Yes,15.37,No,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8,2361.8,0,0,399.62,2761.42,Churned,Other,Don't know,106.2084615
9173-IVZVP,Female,48,Yes,3,Sherman Oaks,91403,34.147149,-118.463365,1,53,None,Yes,43.71,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.9,1146.05,0,0,2316.63,3462.68,Stayed,NULL,NULL,65.33358491
9174-FKWZE,Female,70,No,0,Sacramento,95819,38.567594,-121.437507,0,1,None,Yes,22.92,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.45,19.45,0,0,22.92,42.37,Churned,Dissatisfaction,Limited range of services,42.37
9178-JHUVJ,Male,19,Yes,3,Newbury Park,91320,34.172071,-118.946262,1,24,Offer C,Yes,1.14,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.1,587.4,0,0,27.36,614.76,Stayed,NULL,NULL,25.615
9184-GALIL,Female,26,Yes,2,Mccloud,96057,41.251322,-122.105209,6,38,None,Yes,2.86,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.45,781.25,0,0,108.68,889.93,Stayed,NULL,NULL,23.41921053
9185-TQCVP,Male,27,Yes,0,Albany,94706,37.890274,-122.295192,1,14,None,Yes,21.3,Yes,Yes,Fiber Optic,42,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.15,1139.2,38.48,0,298.2,1398.92,Churned,Dissatisfaction,Poor expertise of phone support,99.92285714
9189-JWSHV,Female,69,Yes,0,Helm,93627,36.520537,-120.118055,1,24,None,Yes,13.38,Yes,Yes,Fiber Optic,12,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,2264.05,0,0,321.12,2585.17,Churned,Price,Price too high,107.7154167
9190-MFJLN,Male,65,No,0,Vallecito,95251,38.055562,-120.456298,0,19,Offer D,Yes,32.77,No,Yes,Fiber Optic,4,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.9,1777.9,0,0,622.63,2400.53,Churned,Competitor,Competitor had better devices,126.3436842
9191-MYQKX,Female,34,Yes,5,Lynwood,90262,33.923573,-118.200669,1,7,None,Yes,8.69,No,Yes,Fiber Optic,53,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.15,496.9,0,0,60.83,557.73,Churned,Dissatisfaction,Service dissatisfaction,79.67571429
9200-NLNPD,Male,20,Yes,0,Orland,95963,39.748037,-122.302169,10,56,None,No,0,No,Yes,DSL,30,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,54.05,2959.8,0,40,0,2999.8,Stayed,NULL,NULL,53.56785714
9206-GVPEQ,Male,28,Yes,0,Fresno,93706,36.654614,-119.903674,1,13,None,No,0,No,Yes,Cable,71,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,54.45,706.85,0,0,0,706.85,Churned,Dissatisfaction,Network reliability,54.37307692
9207-ZPANB,Male,42,No,0,Paradise,95969,39.69676,-121.644379,0,37,Offer C,Yes,13.04,Yes,Yes,DSL,14,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,67.45,2443.3,0,0,482.48,2925.78,Stayed,NULL,NULL,79.07513514
9208-OLGAQ,Female,70,No,0,Berkeley,94709,37.878554,-122.26609,0,18,None,Yes,25.7,No,Yes,Fiber Optic,23,No,No,Yes,No,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,84.95,1443.65,4.76,70,462.6,1971.49,Stayed,NULL,NULL,109.5272222
9210-IAHGH,Female,57,No,0,Wendel,96136,40.345949,-120.081187,0,7,Offer E,Yes,23.35,No,Yes,DSL,6,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,70.75,450.8,0,0,163.45,614.25,Churned,Attitude,Attitude of support person,87.75
9214-EKVXR,Female,51,No,0,San Francisco,94110,37.750021,-122.415201,0,1,None,Yes,26.15,No,Yes,DSL,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44,44,0,0,26.15,70.15,Joined,NULL,NULL,70.15
9221-OTIVJ,Female,80,No,0,Dunlap,93621,36.789213,-119.140338,0,14,None,Yes,29.96,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.85,1531.4,0,0,419.44,1950.84,Churned,Dissatisfaction,Product dissatisfaction,139.3457143
9223-UCPVT,Female,49,No,0,Orland,95963,39.748037,-122.302169,0,1,None,Yes,18.34,No,Yes,Fiber Optic,6,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,94.4,94.4,0,0,18.34,112.74,Churned,Price,Lack of affordable download/upload speed,112.74
9227-LUNBG,Female,39,No,0,Pescadero,94060,37.22565,-122.297533,0,1,None,No,0,No,Yes,DSL,12,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.6,24.6,0,0,0,24.6,Churned,Price,Price too high,24.6
9227-UAQFT,Male,40,No,0,North Hollywood,91606,34.187599,-118.387125,0,16,Offer D,Yes,40.17,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.75,284.35,0,0,642.72,927.07,Stayed,NULL,NULL,57.941875
9229-RQABD,Male,45,No,0,Salton City,92275,33.28156,-115.955541,0,18,Offer D,Yes,12.97,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,23.75,424.5,0,0,233.46,657.96,Stayed,NULL,NULL,36.55333333
9231-ZJYAM,Female,65,No,0,Squaw Valley,93675,36.719141,-119.202677,0,4,None,Yes,36.93,No,Yes,Fiber Optic,18,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.85,292.8,0,0,147.72,440.52,Churned,Other,Moved,110.13
9236-NDUCW,Female,34,No,0,Bella Vista,96008,40.722733,-122.109666,0,21,Offer D,No,0,No,Yes,DSL,4,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,35.1,770.4,0,0,0,770.4,Stayed,NULL,NULL,36.68571429
9237-HQITU,Female,19,No,2,Los Angeles,90005,34.059281,-118.30742,0,2,None,Yes,9.12,No,Yes,Fiber Optic,51,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.7,151.65,0,0,18.24,169.89,Churned,Other,Moved,84.945
9239-ZBZZV,Female,23,No,0,Los Angeles,90011,34.00709,-118.258681,0,6,Offer E,No,0,No,Yes,DSL,71,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,47.95,305.1,0,0,0,305.1,Churned,Competitor,Competitor had better devices,50.85
9242-TKFSV,Male,53,Yes,0,Browns Valley,95918,39.292334,-121.320597,7,72,Offer A,No,0,No,Yes,DSL,15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,65.1,4754.3,0,0,0,4754.3,Stayed,NULL,NULL,66.03194444
9244-ZVAPM,Male,36,No,0,Garden Grove,92845,33.782955,-118.026456,0,1,None,Yes,37.44,No,Yes,DSL,9,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.6,45.6,0,0,37.44,83.04,Joined,NULL,NULL,83.04
9248-OJYKK,Male,74,No,0,San Diego,92121,32.898613,-117.202937,0,1,None,Yes,3.84,Yes,Yes,Fiber Optic,13,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.45,76.45,0,10,3.84,90.29,Churned,Competitor,Competitor made better offer,90.29
9250-WYPLL,Female,20,No,0,Fallbrook,92028,33.362575,-117.299644,0,5,None,Yes,35.22,Yes,Yes,Fiber Optic,58,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75.55,413.65,0,0,176.1,589.75,Churned,Competitor,Competitor made better offer,117.95
9251-AWQGT,Female,19,Yes,3,Palmdale,93591,34.598221,-117.79593,2,48,None,Yes,9.77,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20,935.9,0,0,468.96,1404.86,Stayed,NULL,NULL,29.26791667
9251-WNSOD,Female,23,Yes,0,Bakersfield,93311,35.16207,-119.194488,10,67,Offer A,Yes,4.71,Yes,Yes,DSL,58,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Mailed Check,75.1,5064.45,0,0,315.57,5380.02,Stayed,NULL,NULL,80.29880597
9253-QXKBE,Male,73,Yes,0,Morgan Hill,95037,37.161544,-121.649371,1,29,None,Yes,6.25,Yes,Yes,Fiber Optic,21,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.45,2653.65,0,0,181.25,2834.9,Churned,Competitor,Competitor had better devices,97.75517241
9254-RBFON,Female,38,Yes,0,Klamath River,96050,41.816595,-122.948287,1,17,Offer D,Yes,5.4,No,Yes,Fiber Optic,8,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,98.6,1704.95,0,0,91.8,1796.75,Churned,Competitor,Competitor had better devices,105.6911765
9256-JTBNZ,Female,40,No,0,Potter Valley,95469,39.408634,-123.045516,0,11,None,Yes,48.92,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.3,246.3,0,0,538.12,784.42,Stayed,NULL,NULL,71.31090909
9257-AZMTZ,Female,22,Yes,1,Glendale,91205,34.13658,-118.245839,10,52,None,Yes,2.44,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.1,1078.75,17.05,0,126.88,1188.58,Stayed,NULL,NULL,22.85730769
9261-WDCAF,Male,64,No,0,Bonita,91902,32.67117,-117.00232,0,3,None,Yes,33.53,No,Yes,DSL,30,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,-5,189.1,0,0,100.59,289.69,Joined,NULL,NULL,96.56333333
9269-CQOOL,Male,58,No,0,Trinidad,95570,41.162295,-124.027381,0,3,Offer E,Yes,2.88,No,Yes,DSL,17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,54.7,169.45,0,0,8.64,178.09,Churned,Competitor,Competitor had better devices,59.36333333
9272-LSVYH,Male,23,No,0,Courtland,95615,38.311609,-121.554034,0,10,None,Yes,4.29,No,Yes,Fiber Optic,85,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.15,735.5,0,0,42.9,778.4,Stayed,NULL,NULL,77.84
9274-CNFMO,Male,76,Yes,0,Pacoima,91331,34.255442,-118.421314,1,4,None,Yes,28.11,Yes,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.95,308.7,0,0,112.44,421.14,Churned,Competitor,Competitor offered more data,105.285
9274-UARKJ,Female,60,No,0,Modesto,95351,37.621458,-121.012295,0,15,None,Yes,10.43,No,Yes,Fiber Optic,29,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.2,1130,0,0,156.45,1286.45,Stayed,NULL,NULL,85.76333333
9277-JOOMO,Female,27,No,0,Garberville,95542,40.057784,-123.679461,0,3,None,Yes,26.33,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.6,86.35,0,0,78.99,165.34,Joined,NULL,NULL,55.11333333
9279-CJEOJ,Female,77,No,0,Anaheim,92801,33.844983,-117.952151,0,21,None,Yes,37.4,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,2025.1,0,0,785.4,2810.5,Stayed,NULL,NULL,133.8333333
9281-CEDRU,Female,23,Yes,0,Salton City,92275,33.28156,-115.955541,2,68,None,Yes,8.62,No,Yes,DSL,53,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,64.1,4326.25,19.12,0,586.16,4893.29,Stayed,NULL,NULL,71.96014706
9281-PKKZE,Female,47,Yes,0,Azusa,91702,34.174493,-117.87068,1,46,None,No,0,No,Yes,DSL,8,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,43.95,2007.85,0,0,0,2007.85,Stayed,NULL,NULL,43.64891304
9282-IZGQK,Female,51,No,0,Irvine,92612,33.643095,-117.810896,0,1,Offer E,Yes,30.52,Yes,Yes,Fiber Optic,30,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85,85,0,0,30.52,115.52,Churned,Other,Don't know,115.52
9283-LZQOH,Male,36,Yes,0,Antelope,95843,38.715498,-121.363411,1,13,None,Yes,2.92,Yes,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.4,896.75,0,0,37.96,934.71,Churned,Competitor,Competitor made better offer,71.90076923
9286-BHDQG,Male,46,Yes,0,Thousand Oaks,91362,34.191842,-118.822796,11,72,Offer A,No,0,No,Yes,DSL,17,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,45.25,3139.8,0,0,0,3139.8,Stayed,NULL,NULL,43.60833333
9290-SHCMB,Female,74,No,0,Brownsville,95919,39.440687,-121.263583,0,13,None,Yes,26.68,No,Yes,Fiber Optic,24,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,96.85,1235.55,0,0,346.84,1582.39,Stayed,NULL,NULL,121.7223077
9294-TDIPC,Male,59,No,1,San Diego,92110,32.76501,-117.19938,0,5,Offer E,Yes,12.22,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-10,83.75,0,0,61.1,144.85,Stayed,NULL,NULL,28.97
9300-AGZNL,Male,76,No,0,Elk Creek,95939,39.53222,-122.594879,0,1,None,Yes,21.85,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94,94,0,0,21.85,115.85,Churned,Dissatisfaction,Product dissatisfaction,115.85
9300-RENDD,Male,56,No,0,Cedar Glen,92321,34.255203,-117.175654,0,1,Offer E,Yes,3.13,No,Yes,Fiber Optic,5,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.95,79.95,0,0,3.13,83.08,Churned,Attitude,Attitude of support person,83.08
9305-CDSKC,Female,31,No,2,Los Angeles,90006,34.048013,-118.293953,0,8,None,Yes,12.15,Yes,Yes,Cable,26,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.65,820.5,0,0,97.2,917.7,Churned,Other,Moved,114.7125
9306-CPCBC,Female,44,No,0,Moreno Valley,92555,33.907361,-117.109972,0,3,None,Yes,35.54,Yes,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.25,210.3,0,0,106.62,316.92,Churned,Competitor,Competitor made better offer,105.64
9308-ANMVE,Male,52,No,2,Los Olivos,93441,34.70434,-120.02609,0,47,Offer B,Yes,25.25,No,Yes,Cable,17,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.3,2654.05,0,0,1186.75,3840.8,Stayed,NULL,NULL,81.71914894
9309-BZGNT,Male,69,Yes,0,Pine Valley,91962,32.800671,-116.483363,7,69,None,No,0,No,Yes,DSL,13,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,29.8,2134.3,0,0,0,2134.3,Stayed,NULL,NULL,30.93188406
9313-CDOGY,Male,40,Yes,2,Imperial Beach,91932,32.579134,-117.119009,3,38,None,Yes,24.16,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.6,717.3,0,0,918.08,1635.38,Stayed,NULL,NULL,43.03631579
9313-QOLTZ,Male,31,No,0,Chester,96020,40.243494,-121.154733,0,26,Offer C,Yes,31.73,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.9,518.3,0,0,824.98,1343.28,Stayed,NULL,NULL,51.66461538
9314-IJWSQ,Female,46,Yes,3,Meridian,95957,39.068071,-121.832638,1,14,Offer D,Yes,26.58,Yes,Yes,Fiber Optic,53,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,1203.9,0,0,372.12,1576.02,Stayed,NULL,NULL,112.5728571
9314-QDMDW,Male,29,No,0,Los Alamos,93440,34.758699,-120.275839,0,11,Offer D,Yes,27.84,No,Yes,Cable,59,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,61.25,729.95,0,0,306.24,1036.19,Stayed,NULL,NULL,94.19909091
9317-WZPGV,Female,74,No,0,Paskenta,96074,39.884395,-122.587513,0,2,Offer E,Yes,39.63,No,Yes,Fiber Optic,23,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,79.75,159.4,0,10,79.26,248.66,Churned,Price,Extra data charges,124.33
9318-NKNFC,Male,53,No,0,Twain,95984,40.022184,-121.062384,0,1,None,Yes,40.49,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,18.85,18.85,0,0,40.49,59.34,Churned,Dissatisfaction,Service dissatisfaction,59.34
9323-HGFWY,Female,55,Yes,0,Porter Ranch,91326,34.281911,-118.556218,0,27,Offer C,Yes,20.02,No,Yes,Fiber Optic,27,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,101.9,2681.15,0,0,540.54,3221.69,Stayed,NULL,NULL,119.3218519
9327-QSDED,Male,44,No,0,Quincy,95971,39.971228,-121.041166,0,8,None,Yes,7.02,No,Yes,DSL,23,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,43.55,335.4,0,10,56.16,401.56,Stayed,NULL,NULL,50.195
9330-DHBFL,Female,29,Yes,0,San Jose,95130,37.277592,-121.986477,4,23,None,Yes,11.4,No,Yes,DSL,58,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,66.25,1533.8,23.92,0,262.2,1772.08,Stayed,NULL,NULL,77.04695652
9330-IJWIO,Female,54,No,0,Kirkwood,95646,38.631489,-120.015167,0,13,Offer D,Yes,6.78,Yes,Yes,Fiber Optic,26,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.35,1358.85,34.09,0,88.14,1412.9,Churned,Price,Price too high,108.6846154
9332-GYWLO,Female,23,Yes,2,Fall River Mills,96028,41.017282,-121.468945,3,6,None,Yes,30.17,No,Yes,DSL,48,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.85,355.1,39.15,0,181.02,496.97,Stayed,NULL,NULL,82.82833333
9334-GWGOW,Male,68,Yes,0,Mc Kittrick,93251,35.38381,-119.730885,2,7,None,Yes,6.81,Yes,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-4,485.25,0,0,47.67,532.92,Stayed,NULL,NULL,76.13142857
9337-SRRNI,Male,64,No,3,Rio Oso,95674,38.954144,-121.482536,0,66,Offer A,Yes,23.81,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.3,1673.8,0,0,1571.46,3245.26,Stayed,NULL,NULL,49.17060606
9342-VNIMQ,Male,62,No,0,La Honda,94020,37.285677,-122.224165,0,33,Offer C,Yes,5.91,Yes,Yes,DSL,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.65,1665.2,0,0,195.03,1860.23,Stayed,NULL,NULL,56.37060606
9347-AERRL,Male,60,Yes,0,Desert Hot Springs,92240,33.948558,-116.516976,3,23,None,Yes,36.14,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.3,486.2,0,0,831.22,1317.42,Stayed,NULL,NULL,57.27913043
9348-YVOMK,Male,28,No,0,Anaheim,92802,33.807864,-117.923782,0,4,Offer E,Yes,43.77,No,Yes,DSL,41,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,44.8,176.2,0,0,175.08,351.28,Stayed,NULL,NULL,87.82
9350-ZXYJC,Female,24,No,0,La Crescenta,91214,34.239636,-118.245259,0,4,Offer E,Yes,9.75,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.3,116.95,0,0,39,155.95,Stayed,NULL,NULL,38.9875
9355-NPPFS,Female,70,No,0,Fremont,94538,37.505768,-121.962472,0,26,None,Yes,19.21,No,Yes,Fiber Optic,15,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,78.8,2006.1,0,0,499.46,2505.56,Stayed,NULL,NULL,96.36769231
9357-UJRUN,Male,50,Yes,0,Carlotta,95528,40.497283,-123.93037,5,24,None,Yes,34.01,Yes,Yes,Cable,4,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,58.35,1346.9,0,0,816.24,2163.14,Stayed,NULL,NULL,90.13083333
9359-UGBTK,Female,63,No,0,Lockeford,95237,38.166791,-121.14207,0,67,None,Yes,5.39,No,Yes,Cable,9,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,72.35,4991.5,0,0,361.13,5352.63,Stayed,NULL,NULL,79.89
9360-OMDZZ,Male,60,No,0,Herald,95638,38.313447,-121.123886,0,24,Offer C,Yes,30.42,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.1,2322.85,0,110,730.08,3162.93,Stayed,NULL,NULL,131.78875
9361-YNQWJ,Female,36,No,0,Oakland,94609,37.834341,-122.26437,0,64,Offer B,Yes,15.93,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,24.4,1601.2,0,0,1019.52,2620.72,Stayed,NULL,NULL,40.94875
9362-MWODR,Female,63,No,1,San Mateo,94404,37.556094,-122.272437,0,40,None,Yes,20.13,No,Yes,DSL,10,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,64.1,2460.35,0,0,805.2,3265.55,Stayed,NULL,NULL,81.63875
9364-YKUVW,Male,53,No,0,Valley Center,92082,33.25283,-116.986079,0,15,None,Yes,16.13,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,19.8,309.4,0,0,241.95,551.35,Stayed,NULL,NULL,36.75666667
9365-CSLBQ,Male,36,No,3,Richgrove,93261,35.809921,-119.127437,0,71,None,Yes,4.89,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.35,1654.6,0,0,347.19,2001.79,Stayed,NULL,NULL,28.19422535
9365-SRSZE,Male,71,Yes,0,Los Angeles,90036,34.070291,-118.349191,0,27,Offer C,Yes,30.49,No,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,70.55,1943.9,29.99,0,823.23,2737.14,Stayed,NULL,NULL,101.3755556
9367-OIUXP,Male,28,No,0,Laton,93242,36.444232,-119.718285,0,4,None,Yes,45.37,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.7,73.05,0,0,181.48,254.53,Stayed,NULL,NULL,63.6325
9367-TCUYN,Female,25,No,0,Los Angeles,90066,34.002028,-118.430656,0,12,Offer D,Yes,8.82,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.1,223.6,0,0,105.84,329.44,Stayed,NULL,NULL,27.45333333
9367-WXLCH,Male,51,No,2,Glendale,91204,34.136306,-118.26036,0,8,Offer E,Yes,25.73,Yes,Yes,Fiber Optic,19,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.5,662.65,33.21,0,205.84,835.28,Churned,Price,Extra data charges,104.41
9371-BITHB,Female,27,Yes,1,Gustine,95322,37.147198,-121.120161,1,52,Offer B,Yes,3.41,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.85,1070.5,0,0,177.32,1247.82,Stayed,NULL,NULL,23.99653846
9373-WSLOY,Male,80,Yes,0,Carlsbad,92008,33.148116,-117.306043,1,33,None,No,0,No,Yes,DSL,4,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,50,1750.85,0,0,0,1750.85,Stayed,NULL,NULL,53.05606061
9374-YOLBJ,Female,29,Yes,5,Upper Lake,95485,39.220368,-122.907693,9,1,Offer E,Yes,25.1,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.25,19.25,0,0,25.1,44.35,Joined,NULL,NULL,44.35
9375-MHRRS,Male,37,No,0,San Jose,95125,37.294926,-121.894763,0,6,Offer E,Yes,23.01,No,Yes,DSL,13,No,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,50.05,288.35,0,40,138.06,466.41,Stayed,NULL,NULL,77.735
9381-NDKME,Female,74,Yes,0,El Monte,91731,34.079934,-118.046695,1,24,Offer C,No,0,No,Yes,Cable,29,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,40.65,933.3,0,0,0,933.3,Churned,Dissatisfaction,Limited range of services,38.8875
9385-EHGDO,Female,37,Yes,1,Lakeside,92040,32.909873,-116.906774,5,35,None,Yes,9.04,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.85,739.35,2.29,0,316.4,1053.46,Stayed,NULL,NULL,30.09885714
9388-ZEYVT,Male,63,No,0,Gardena,90247,33.890853,-118.297967,0,43,Offer B,No,0,No,Yes,DSL,11,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,-6,1931.3,0,0,0,1931.3,Stayed,NULL,NULL,44.91395349
9389-ACWBI,Female,47,Yes,2,Richvale,95974,39.495768,-121.747472,1,5,None,Yes,1.38,No,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,69.95,320.4,0,0,6.9,327.3,Stayed,NULL,NULL,65.46
