Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Home_Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Customer_Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Recurring_Monthly_Revenue,RunningRecurringMonthlyRevenue
3021-VLNRJ,Female,25,No,2,Encino,91436,34.152875,-118.486056,0,50,Offer B,Yes,37.52,No,Yes,DSL,71,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,70.8,3478.15,0,0,1876,5354.15,Stayed,NULL,NULL,107.083,316814.0598
0565-IYCGT,Male,51,No,0,San Diego,92117,32.825086,-117.199424,0,69,Offer A,Yes,29.38,Yes,Yes,DSL,9,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,78.6,5356.45,0,0,2027.22,7383.67,Churned,Competitor,Competitor made better offer,107.0097101,317242.1962
6173-ITPWD,Male,26,Yes,0,Heber,92249,32.730583,-115.501083,1,47,Offer B,Yes,17.54,Yes,Yes,Fiber Optic,59,No,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,83.35,4065,0,140,824.38,5029.38,Churned,Dissatisfaction,Product dissatisfaction,107.0080851,317349.2043
6233-HXJMX,Female,42,No,0,Alpine,91901,32.827184,-116.703729,0,45,Offer B,Yes,13.82,Yes,Yes,Fiber Optic,8,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,89.3,4192.15,0,0,621.9,4814.05,Stayed,NULL,NULL,106.9788889,317456.1832
2256-YLYLP,Male,45,Yes,1,Cypress,90630,33.818477,-118.038307,4,68,None,Yes,34.13,No,Yes,DSL,25,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,72.95,4953.25,0,0,2320.84,7274.09,Stayed,NULL,NULL,106.9719118,317563.1551
4128-ETESU,Female,73,Yes,0,Pasadena,91101,34.146635,-118.139225,3,47,None,Yes,2.98,Yes,Yes,Fiber Optic,7,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,-5,4747.2,0,140,140.06,5027.26,Stayed,NULL,NULL,106.9629787,317670.1181
4238-HFHSN,Male,66,Yes,0,Elverta,95626,38.734997,-121.463719,4,61,Offer B,Yes,26.55,Yes,Yes,Fiber Optic,2,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,82.15,4904.85,0,0,1619.55,6524.4,Stayed,NULL,NULL,106.957377,317777.0754
3714-NTNFO,Female,49,No,0,Los Angeles,90048,34.072945,-118.37267,0,49,Offer B,Yes,27.2,Yes,Yes,Fiber Optic,24,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.5,3906.7,0,0,1332.8,5239.5,Stayed,NULL,NULL,106.9285714,317884.004
2211-RMNHO,Female,36,Yes,2,Rio Nido,95471,38.522328,-122.97932,1,68,None,Yes,25.16,Yes,Yes,Cable,26,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.3,5560,0,0,1710.88,7270.88,Stayed,NULL,NULL,106.9247059,317990.9287
3967-KXAPS,Male,42,Yes,0,Los Angeles,90061,33.92128,-118.274186,5,72,Offer A,Yes,13.59,Yes,Yes,DSL,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,92.3,6719.9,0,0,978.48,7698.38,Stayed,NULL,NULL,106.9219444,318097.8507
6726-NNFWD,Female,74,Yes,0,Murrieta,92562,33.548869,-117.334165,10,71,Offer A,Yes,16.26,No,Yes,Fiber Optic,27,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,No,Credit Card,89.45,6435.25,0,0,1154.46,7589.71,Stayed,NULL,NULL,106.8973239,318311.6626
1891-FZYSA,Male,65,Yes,0,Piercy,95587,39.955587,-123.681175,1,69,None,Yes,16.34,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.95,6143.15,6.79,110,1127.46,7373.82,Churned,Competitor,Competitor had better devices,106.8669565,318632.3029
3654-ARMGP,Female,60,No,0,Los Angeles,90064,34.037251,-118.423573,0,61,None,Yes,19.58,Yes,Yes,DSL,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,88.65,5321.25,0,0,1194.38,6515.63,Stayed,NULL,NULL,106.8136066,319166.4701
1658-XUHBX,Female,75,Yes,1,Modesto,95357,37.670526,-120.877572,3,59,None,Yes,16.15,Yes,Yes,Fiber Optic,26,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,88.75,5348.65,0,0,952.85,6301.5,Stayed,NULL,NULL,106.8050847,319273.2752
5334-JLAXU,Female,44,Yes,0,French Camp,95231,37.873283,-121.292034,8,60,Offer B,Yes,15.54,Yes,Yes,Fiber Optic,19,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.1,5475.9,0,0,932.4,6408.3,Stayed,NULL,NULL,106.805,319380.0802
9174-IHETN,Female,45,No,2,Goodyears Bar,95944,39.564113,-120.868836,0,50,Offer B,Yes,36.11,No,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,70.35,3533.6,0,0,1805.5,5339.1,Stayed,NULL,NULL,106.782,319486.8622
3262-EIDHV,Female,46,Yes,1,Inglewood,90304,33.936827,-118.359824,1,72,Offer A,Yes,24.9,Yes,Yes,DSL,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,84.7,5893.9,0,0,1792.8,7686.7,Stayed,NULL,NULL,106.7597222,319807.1419
2207-QPJED,Female,66,Yes,0,Somes Bar,95568,41.444606,-123.471895,8,37,None,Yes,15.6,No,Yes,Fiber Optic,19,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,90,3371.75,0,0,577.2,3948.95,Stayed,NULL,NULL,106.7283784,320020.6203
0348-SDKOL,Female,33,Yes,0,San Diego,92117,32.825086,-117.199424,1,58,None,Yes,3.51,Yes,Yes,Fiber Optic,28,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,102.1,5885.4,0,100,203.58,6188.98,Churned,Competitor,Competitor made better offer,106.7065517,320340.7568
5161-XEUVX,Male,23,Yes,0,Lynwood,90262,33.923573,-118.200669,8,37,Offer C,Yes,13.13,Yes,Yes,Fiber Optic,58,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,94.3,3460.95,0,0,485.81,3946.76,Stayed,NULL,NULL,106.6691892,320554.1023
6807-SIWJI,Male,47,No,0,Groveland,95321,37.902968,-119.667544,0,38,Offer C,Yes,4.34,Yes,Yes,Fiber Optic,26,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.85,3887.25,0,0,164.92,4052.17,Stayed,NULL,NULL,106.6360526,320767.4058
2279-AXJJK,Male,27,Yes,0,Cazadero,95421,38.578807,-123.19338,1,52,None,Yes,8.94,Yes,Yes,Fiber Optic,85,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.65,5088.4,11.8,0,464.88,5541.48,Stayed,NULL,NULL,106.5669231,321087.1861
7666-WKRON,Female,39,No,0,Riverbank,95367,37.734971,-120.954271,0,39,None,Yes,24.45,No,Yes,Fiber Optic,27,No,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,80.45,3201.55,0,0,953.55,4155.1,Churned,Dissatisfaction,Lack of self-service on Website,106.5410256,321406.8392
8708-XPXHZ,Female,25,Yes,0,Castella,96017,41.121108,-122.336613,1,42,None,Yes,6.84,Yes,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.2,4186.3,0,0,287.28,4473.58,Churned,Competitor,Competitor had better devices,106.5138095,321513.353
2176-OSJUV,Male,29,Yes,0,Anaheim,92801,33.844983,-117.952151,2,71,Offer A,Yes,40.63,Yes,Yes,DSL,69,Yes,Yes,No,Yes,No,No,Yes,Yes,Two Year,No,Bank Withdrawal,65.15,4681.75,4.7,0,2884.73,7561.78,Stayed,NULL,NULL,106.5039437,321619.8569
5857-TYBCJ,Male,72,Yes,0,Dixon,95620,38.392821,-121.799917,6,44,Offer B,Yes,14.65,Yes,Yes,Fiber Optic,30,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,89.2,4040.2,0,0,644.6,4684.8,Stayed,NULL,NULL,106.4727273,322045.8232
5447-WZAFP,Female,22,No,0,Carlsbad,92008,33.148116,-117.306043,0,53,Offer B,Yes,8.33,No,Yes,Fiber Optic,73,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,100.3,5200.8,0,0,441.49,5642.29,Stayed,NULL,NULL,106.4583019,322258.7434
8766-PAFNE,Male,21,Yes,0,Hayward,94545,37.62984,-122.120843,6,71,Offer A,Yes,28.02,No,Yes,DSL,27,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,79.1,5564.85,0,0,1989.42,7554.27,Stayed,NULL,NULL,106.398169,322471.5515
9863-JZAIC,Male,60,No,0,Long Beach,90807,33.830099,-118.182239,0,35,None,Yes,48.93,No,Yes,Cable,14,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,55,2010.55,0,0,1712.55,3723.1,Churned,Other,Don't know,106.3742857,322577.9258
4097-YODCF,Male,35,No,1,Fawnskin,92333,34.274846,-116.937581,0,34,Offer C,Yes,4.28,Yes,Yes,Fiber Optic,16,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.8,3470.8,0,0,145.52,3616.32,Stayed,NULL,NULL,106.3623529,322790.6557
6893-ODYYE,Male,34,No,0,Mokelumne Hill,95245,38.304194,-120.592431,0,50,None,Yes,15.37,No,Yes,Fiber Optic,22,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,90.1,4549.45,0,0,768.5,5317.95,Stayed,NULL,NULL,106.359,322897.0147
1265-BCFEO,Female,30,Yes,0,Alamo,94507,37.855717,-121.994813,1,71,Offer A,Yes,26.58,Yes,Yes,Cable,27,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.45,5662.25,0,0,1887.18,7549.43,Stayed,NULL,NULL,106.33,323322.3975
9068-VPWQQ,Male,21,Yes,0,Tracy,95376,37.680968,-121.446049,10,61,None,Yes,28.8,Yes,Yes,Cable,52,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,75.35,4729.3,0,0,1756.8,6486.1,Stayed,NULL,NULL,106.3295082,323428.727
3214-IYUUQ,Female,19,Yes,0,Pine Grove,95665,38.400264,-120.641274,0,61,None,Yes,10.21,No,Yes,Fiber Optic,69,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,93.7,5860.7,0,0,622.81,6483.51,Stayed,NULL,NULL,106.2870492,323747.6301
0661-KBKPA,Male,43,Yes,3,Seaside,93955,36.625114,-121.823565,7,53,None,Yes,31.86,Yes,Yes,DSL,56,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,78.75,3942.45,0,0,1688.58,5631.03,Stayed,NULL,NULL,106.2458491,323960.1293
6289-CPNLD,Male,33,Yes,0,Temecula,92591,33.540604,-117.10909,3,33,Offer C,Yes,33.32,No,Yes,DSL,4,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,73.9,2405.05,0,0,1099.56,3504.61,Churned,Competitor,Competitor had better devices,106.200303,324491.2174
5229-DTFYB,Female,64,No,0,San Diego,92111,32.805518,-117.169052,0,41,None,Yes,10.26,No,Yes,Fiber Optic,2,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,98.8,3959.15,27.09,0,420.66,4352.72,Stayed,NULL,NULL,106.1639024,324597.3813
8178-EYZUO,Male,48,No,0,San Francisco,94105,37.789168,-122.395009,0,46,None,Yes,15.78,Yes,Yes,Fiber Optic,3,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.7,4154.8,0,0,725.88,4880.68,Churned,Price,Extra data charges,106.1017391,324915.7481
4942-VZZOM,Male,40,Yes,0,Tupman,93276,35.316263,-119.402559,3,64,Offer B,Yes,37.46,Yes,Yes,DSL,2,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,66.15,4392.5,0,0,2397.44,6789.94,Stayed,NULL,NULL,106.0928125,325021.8409
9402-CXWPL,Female,25,No,0,Birds Landing,94512,38.140719,-121.838298,0,70,Offer A,Yes,8.39,Yes,Yes,Fiber Optic,59,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,98.9,6838.6,0,0,587.3,7425.9,Stayed,NULL,NULL,106.0842857,325127.9252
5504-WSIUR,Female,38,No,0,Chula Vista,91914,32.688506,-116.938632,0,70,None,Yes,13.4,Yes,Yes,Fiber Optic,3,No,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,90.25,6385.95,0,100,938,7423.95,Stayed,NULL,NULL,106.0564286,325340.0408
8023-QHAIO,Female,72,Yes,0,Corona,92882,33.819385,-117.600213,7,56,Offer B,Yes,27.56,Yes,Yes,Fiber Optic,29,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.85,4275.75,0,120,1543.36,5939.11,Stayed,NULL,NULL,106.0555357,325552.1526
9453-PATOS,Female,24,Yes,0,Gualala,95445,38.848082,-123.50608,7,72,Offer A,Yes,20.54,No,Yes,Cable,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,85.1,6155.4,0,0,1478.88,7634.28,Stayed,NULL,NULL,106.0316667,325870.2676
9110-HSGTV,Female,46,No,0,San Diego,92102,32.716007,-117.117462,0,69,Offer A,Yes,25.73,No,Yes,DSL,22,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,82.45,5555.3,15.38,0,1775.37,7315.29,Stayed,NULL,NULL,106.0186957,325976.2863
9233-PSYHO,Female,68,No,0,Ontario,91762,34.057256,-117.667677,0,45,Offer B,Yes,6.9,Yes,Yes,Fiber Optic,20,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.15,4459.8,0,0,310.5,4770.3,Stayed,NULL,NULL,106.0066667,326082.2929
2294-DMMUS,Female,25,Yes,3,Patterson,95363,37.410236,-121.320337,9,62,None,Yes,36.54,Yes,Yes,DSL,41,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,70.45,4300.45,0,0,2265.48,6565.93,Stayed,NULL,NULL,105.9020968,326612.0871
2748-MYRVK,Female,22,No,0,Fresno,93702,36.739385,-119.753649,0,63,Offer B,Yes,8.38,Yes,Yes,Fiber Optic,59,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99.9,6137,0,0,527.94,6664.94,Churned,Price,Long distance charges,105.7926984,327247.0762
9253-VIFJQ,Male,50,Yes,0,Chualar,93925,36.596271,-121.442274,6,65,Offer B,Yes,39.49,Yes,Yes,DSL,18,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Credit Card,67.05,4309.55,0,0,2566.85,6876.4,Stayed,NULL,NULL,105.7907692,327352.867
8988-ECPJR,Female,79,Yes,0,Van Nuys,91411,34.17847,-118.459472,1,34,Offer C,Yes,25.84,Yes,Yes,Fiber Optic,15,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.6,2718.3,0,0,878.56,3596.86,Churned,Dissatisfaction,Product dissatisfaction,105.79,327458.657
8433-WPJTV,Female,76,Yes,3,French Camp,95231,37.873283,-121.292034,8,65,Offer B,Yes,1.58,Yes,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,103.9,6767.1,0,0,102.7,6869.8,Stayed,NULL,NULL,105.6892308,328092.9693
0730-BGQGF,Male,48,Yes,3,Grover Beach,93433,35.120833,-120.61843,1,71,Offer A,Yes,15.71,Yes,Yes,DSL,57,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,90.3,6287.3,0,100,1115.41,7502.71,Stayed,NULL,NULL,105.6719718,328198.6412
2351-BKRZW,Female,30,Yes,1,Gilroy,95020,37.03889,-121.528955,10,43,None,Yes,29.98,No,Yes,Cable,59,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,75.2,3254.35,0,0,1289.14,4543.49,Stayed,NULL,NULL,105.6625581,328304.3038
2091-GPPIQ,Female,56,Yes,0,Yuba City,95991,39.02741,-121.614982,10,72,Offer A,Yes,26.04,Yes,Yes,Cable,6,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,78.95,5730.15,0,0,1874.88,7605.03,Stayed,NULL,NULL,105.6254167,328515.5692
6352-TWCAU,Female,32,No,0,San Diego,92130,32.957195,-117.202542,0,35,None,Yes,19.07,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.45,3029.1,0,0,667.45,3696.55,Churned,Competitor,Competitor made better offer,105.6157143,328621.1849
1702-CCFNJ,Male,39,Yes,0,Los Angeles,90077,34.102084,-118.451629,3,52,None,Yes,44.65,Yes,Yes,Cable,3,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,61.35,3169.55,0,0,2321.8,5491.35,Stayed,NULL,NULL,105.6028846,328832.3999
6838-YAUVY,Female,26,No,0,Petaluma,94952,38.237018,-122.77872,0,54,None,Yes,11.76,Yes,Yes,Fiber Optic,52,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,95.1,5064.85,0,0,635.04,5699.89,Stayed,NULL,NULL,105.5535185,329149.0915
6332-FBZRI,Male,39,Yes,1,Sacramento,95864,38.585826,-121.376263,6,67,None,Yes,36.21,Yes,Yes,DSL,24,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,69.35,4653.25,9.99,0,2426.07,7069.33,Stayed,NULL,NULL,105.5123881,329360.1438
9558-IHEZX,Female,57,No,0,Litchfield,96117,40.507272,-120.338228,0,71,Offer A,Yes,2.93,Yes,Yes,Fiber Optic,10,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,106.75,7283.25,0,0,208.03,7491.28,Stayed,NULL,NULL,105.5109859,329465.6548
3392-EHMNK,Female,53,Yes,3,Thermal,92274,33.53604,-116.119222,1,67,Offer A,Yes,11.4,Yes,Yes,Fiber Optic,27,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,94.1,6302.8,0,0,763.8,7066.6,Stayed,NULL,NULL,105.4716418,329782.0876
8809-RIHDD,Male,47,Yes,0,Sacramento,95827,38.549185,-121.328386,1,72,None,Yes,3.07,Yes,Yes,Fiber Optic,23,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,103.4,7372.65,0,0,221.04,7593.69,Churned,Price,Lack of affordable download/upload speed,105.4679167,329887.5555
3569-VLDHH,Male,59,Yes,3,Sacramento,95824,38.517295,-121.439819,0,66,Offer A,Yes,29.5,No,Yes,DSL,76,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,75.1,5013,0,0,1947,6960,Stayed,NULL,NULL,105.4545455,329993.01
8868-GAGIO,Male,49,Yes,0,Sunnyvale,94089,37.421633,-122.009613,8,45,None,Yes,22.8,Yes,Yes,Fiber Optic,15,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.55,3713.95,0,0,1026,4739.95,Stayed,NULL,NULL,105.3322222,330519.7938
2325-ZUSFD,Female,46,Yes,0,Irvine,92602,33.720359,-117.733655,1,57,Offer B,Yes,36.65,No,Yes,DSL,7,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,70.1,3913.3,0,0,2089.05,6002.35,Churned,Dissatisfaction,Network reliability,105.304386,330625.0981
7901-TBKJX,Male,76,No,0,Twentynine Palms,92278,34.457829,-116.139589,0,56,None,Yes,5.19,Yes,Yes,Fiber Optic,16,No,No,Yes,No,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,101.05,5594,0,10,290.64,5894.64,Stayed,NULL,NULL,105.2614286,330835.6446
1898-JSNDC,Female,23,No,0,Elk Grove,95758,38.35363,-121.44195,0,39,Offer C,Yes,48.17,No,Yes,DSL,58,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,58.6,2224.5,0,0,1878.63,4103.13,Stayed,NULL,NULL,105.2084615,330940.853
8608-OZTLB,Male,59,Yes,3,Applegate,95703,38.983388,-120.988814,4,38,None,Yes,31.45,No,Yes,DSL,76,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,74.05,2802.3,0,0,1195.1,3997.4,Stayed,NULL,NULL,105.1947368,331046.0478
0397-GZBBC,Male,70,Yes,0,South Dos Palos,93665,36.959731,-120.653519,0,59,None,Yes,10.78,Yes,Yes,Fiber Optic,15,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,5574.75,8.13,0,636.02,6202.64,Churned,Price,Price too high,105.1294915,331361.5206
3550-SAHFP,Female,51,No,0,Saint Helena,94574,38.581354,-122.296283,0,33,None,Yes,20.29,Yes,Yes,Fiber Optic,30,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,83.35,2757.85,0,40,669.57,3467.42,Churned,Price,Price too high,105.0733333,331466.5939
8065-QBYTO,Female,68,No,0,Pomona,91768,34.067932,-117.785168,0,71,Offer A,Yes,3.91,Yes,Yes,Fiber Optic,12,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,99.65,7181.25,0,0,277.61,7458.86,Stayed,NULL,NULL,105.0543662,331676.7183
2474-BRUCM,Male,76,Yes,0,Redding,96002,40.527834,-122.318749,1,40,None,Yes,2.85,Yes,Yes,Fiber Optic,3,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,101.85,4086.3,0,0,114,4200.3,Churned,Other,Don't know,105.0075,331886.7458
0813-TAXXS,Male,48,No,0,Alderpoint,95511,40.166028,-123.584144,0,55,None,Yes,26.3,Yes,Yes,DSL,23,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,77.8,4323.35,0,0,1446.5,5769.85,Stayed,NULL,NULL,104.9063636,332936.1914
7139-JZFVG,Male,37,Yes,2,Huntington Beach,92646,33.666301,-117.969501,7,60,None,Yes,43.24,No,Yes,DSL,28,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,60.5,3694.45,0,0,2594.4,6288.85,Stayed,NULL,NULL,104.8141667,333565.2399
0420-TXVSG,Male,43,Yes,0,San Jose,95112,37.343827,-121.883119,9,66,Offer A,Yes,37.71,Yes,Yes,DSL,15,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,66.1,4428.45,0,0,2488.86,6917.31,Stayed,NULL,NULL,104.8077273,333670.0476
7064-FRRSW,Male,71,No,0,Tarzana,91356,34.157137,-118.548511,0,48,None,Yes,5.87,Yes,Yes,Fiber Optic,2,No,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,99,4744.35,0,0,281.76,5026.11,Stayed,NULL,NULL,104.710625,334403.3293
7251-XFOIL,Female,60,No,0,Coulterville,95311,37.722127,-120.110174,0,61,Offer B,Yes,14.52,Yes,Yes,Fiber Optic,27,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,89.2,5500.6,0,0,885.72,6386.32,Stayed,NULL,NULL,104.6937705,334717.4231
9576-SYUHJ,Male,29,No,0,Long Beach,90815,33.797638,-118.11662,0,37,Offer C,Yes,12.69,Yes,Yes,Fiber Optic,69,Yes,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,91.15,3369.25,17.5,50,469.53,3871.28,Stayed,NULL,NULL,104.6291892,335136.049
8646-JCOMS,Female,43,Yes,0,Maywood,90270,33.988572,-118.186565,6,66,Offer A,Yes,11.72,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,90.55,6130.95,0,0,773.52,6904.47,Stayed,NULL,NULL,104.6131818,335449.9148
2242-MFOTG,Male,29,No,0,Poway,92064,32.984395,-117.013454,0,33,None,Yes,25.71,Yes,Yes,Fiber Optic,48,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,80.1,2603.3,0,0,848.43,3451.73,Stayed,NULL,NULL,104.5978788,335554.5127
5203-XEHAX,Female,55,No,0,Macdoel,96058,41.769709,-121.92063,0,34,None,Yes,45.56,No,Yes,DSL,7,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,64.35,2053.05,46.39,0,1549.04,3555.7,Stayed,NULL,NULL,104.5794118,335659.0921
1004-NOZNR,Male,71,No,2,Glen Ellen,95442,38.368744,-122.522642,0,56,Offer B,Yes,10.57,No,Yes,Fiber Optic,28,Yes,No,No,No,Yes,Yes,No,Yes,One Year,No,Credit Card,94.8,5264.3,0,0,591.92,5856.22,Stayed,NULL,NULL,104.5753571,335763.6675
3230-IUALN,Female,41,Yes,0,Eureka,95501,40.796621,-124.15428,10,45,None,Yes,26.01,No,Yes,Cable,29,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,81,3533.6,0,0,1170.45,4704.05,Stayed,NULL,NULL,104.5344444,335868.2019
6258-PVZWJ,Male,38,Yes,0,Clio,96106,39.745805,-120.580882,1,68,Offer A,Yes,11.83,Yes,Yes,DSL,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.8,6302.85,0,0,804.44,7107.29,Stayed,NULL,NULL,104.5189706,336181.7742
0602-DDUML,Female,21,No,0,Fallbrook,92028,33.362575,-117.299644,0,57,None,Yes,36.14,No,Yes,Cable,48,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,No,Mailed Check,69.75,3894.4,0,0,2059.98,5954.38,Stayed,NULL,NULL,104.462807,336390.7355
3696-XRIEN,Female,59,No,0,San Jose,95124,37.257063,-121.923037,0,50,Offer B,Yes,21.25,Yes,Yes,DSL,2,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,82.5,4179.1,21.35,0,1062.5,5220.25,Stayed,NULL,NULL,104.405,336599.5505
6968-GMKPR,Female,39,No,0,French Gulch,96033,40.740138,-122.587476,0,55,Offer B,Yes,22.34,No,Yes,Fiber Optic,4,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.55,4509.5,0,0,1228.7,5738.2,Stayed,NULL,NULL,104.3309091,336808.2747
